Time [s] , Frame nr,Sent pressure 0,Received pressure 0
1.695944,0,0.519999980926514,0.505469971173881
1.698855,1,0.519999980926514,0.505469971173881
2.133711,2,0.519999980926514,0.519409790522801
2.158566,3,0.519999980926514,0.520015869624927
2.167807,4,0.519999980926514,0.519409790522801
2.177743,5,0.519999980926514,0.520621948727054
2.186547,6,0.519999980926514,0.520621948727054
2.19641,7,0.519999980926514,0.520621948727054
2.205262,8,0.519999980926514,0.520621948727054
2.21385,9,0.519999980926514,0.520621948727054
2.222893,10,0.519999980926514,0.520621948727054
2.232285,11,0.519999980926514,0.520621948727054
2.241956,12,0.519999980926514,0.520015869624927
2.251712,13,0.519999980926514,0.520621948727054
2.261223,14,0.519999980926514,0.520015869624927
2.269719,15,0.519999980926514,0.520015869624927
2.27808,16,0.519999980926514,0.520015869624927
2.286847,17,0.519999980926514,0.520015869624927
2.29551,18,0.519999980926514,0.520015869624927
2.305882,19,0.519999980926514,0.520621948727054
2.315196,20,0.519999980926514,0.520015869624927
2.324428,21,0.519999980926514,0.520621948727054
2.333058,22,0.519999980926514,0.520015869624927
2.341619,23,0.519999980926514,0.520015869624927
2.350194,24,0.519999980926514,0.520015869624927
2.359479,25,0.519999980926514,0.520015869624927
2.369081,26,0.519999980926514,0.520015869624927
2.377734,27,0.519999980926514,0.520015869624927
2.387206,28,0.519999980926514,0.520015869624927
2.396871,29,0.519999980926514,0.520015869624927
2.406086,30,0.519999980926514,0.520015869624927
2.415166,31,0.519999980926514,0.520015869624927
2.425524,32,0.519999980926514,0.520015869624927
2.434327,33,0.519999980926514,0.520015869624927
2.444881,34,0.519999980926514,0.520015869624927
2.454708,35,0.519999980926514,0.520015869624927
2.463888,36,0.519999980926514,0.520015869624927
2.472672,37,0.519999980926514,0.520015869624927
2.481188,38,0.519999980926514,0.520015869624927
2.490386,39,0.519999980926514,0.520015869624927
2.498848,40,0.519999980926514,0.520015869624927
2.508659,41,0.519999980926514,0.520015869624927
2.518958,42,0.519999980926514,0.520015869624927
2.529679,43,0.519999980926514,0.520015869624927
2.538821,44,0.519999980926514,0.520015869624927
2.547366,45,0.519999980926514,0.520015869624927
2.556369,46,0.519999980926514,0.520015869624927
2.565706,47,0.519999980926514,0.520015869624927
2.576009,48,0.519999980926514,0.520015869624927
2.584477,49,0.519999980926514,0.520015869624927
2.594132,50,0.519999980926514,0.520015869624927
2.604045,51,0.519999980926514,0.520015869624927
2.613225,52,0.519999980926514,0.520015869624927
2.622619,53,0.519999980926514,0.520015869624927
2.63161,54,0.519999980926514,0.520015869624927
2.63999,55,0.519999980926514,0.519409790522801
2.648657,56,0.519999980926514,0.520015869624927
2.657514,57,0.519999980926514,0.520015869624927
2.665898,58,0.519999980926514,0.520015869624927
2.674435,59,0.519999980926514,0.520015869624927
2.685248,60,0.519999980926514,0.520015869624927
2.694364,61,0.519999980926514,0.520015869624927
2.704063,62,0.519999980926514,0.520015869624927
2.714662,63,0.519999980926514,0.520015869624927
2.724349,64,0.519999980926514,0.519409790522801
2.734154,65,0.519999980926514,0.520015869624927
2.742659,66,0.519999980926514,0.520015869624927
2.751954,67,0.519999980926514,0.520015869624927
2.761588,68,0.519999980926514,0.520015869624927
2.770051,69,0.519999980926514,0.520015869624927
2.778568,70,0.519999980926514,0.520015869624927
2.787915,71,0.519999980926514,0.520015869624927
2.797477,72,0.519999980926514,0.520015869624927
2.807142,73,0.519999980926514,0.520015869624927
2.815796,74,0.519999980926514,0.520015869624927
2.824598,75,0.519999980926514,0.519409790522801
2.833984,76,0.519999980926514,0.520015869624927
2.843668,77,0.519999980926514,0.520015869624927
2.85312,78,0.519999980926514,0.520015869624927
2.861749,79,0.519999980926514,0.520015869624927
2.872217,80,0.519999980926514,0.520015869624927
2.880998,81,0.519999980926514,0.520015869624927
2.88975,82,0.519999980926514,0.519409790522801
2.898625,83,0.519999980926514,0.520015869624927
2.909094,84,0.519999980926514,0.519409790522801
2.918462,85,0.519999980926514,0.520015869624927
2.927074,86,0.519999980926514,0.520015869624927
2.937082,87,0.519999980926514,0.520015869624927
2.946123,88,0.519999980926514,0.520015869624927
2.956167,89,0.519999980926514,0.520015869624927
2.965934,90,0.519999980926514,0.520015869624927
2.979167,91,0.519999980926514,0.520015869624927
2.989032,92,0.519999980926514,0.520015869624927
2.999387,93,0.519999980926514,0.520015869624927
3.008165,94,0.519999980926514,0.520015869624927
3.017742,95,0.519999980926514,0.520015869624927
3.027264,96,0.519999980926514,0.520015869624927
3.036332,97,0.519999980926514,0.519409790522801
3.04494,98,0.519999980926514,0.520015869624927
3.053719,99,0.519999980926514,0.520015869624927
3.063995,100,0.519999980926514,0.520015869624927
3.073308,101,0.519999980926514,0.520015869624927
3.082862,102,0.519999980926514,0.520015869624927
3.091764,103,0.519999980926514,0.520015869624927
3.101859,104,0.519999980926514,0.520015869624927
3.111122,105,0.519999980926514,0.519409790522801
3.119694,106,0.519999980926514,0.520015869624927
3.128294,107,0.519999980926514,0.520015869624927
3.136788,108,0.519999980926514,0.520015869624927
3.146525,109,0.519999980926514,0.519409790522801
3.15511,110,0.519999980926514,0.519409790522801
3.163714,111,0.519999980926514,0.519409790522801
3.172939,112,0.519999980926514,0.519409790522801
3.182791,113,0.519999980926514,0.519409790522801
3.192209,114,0.519999980926514,0.520015869624927
3.200942,115,0.519999980926514,0.520015869624927
3.210435,116,0.519999980926514,0.519409790522801
3.2195,117,0.519999980926514,0.520015869624927
3.228051,118,0.519999980926514,0.520015869624927
3.237314,119,0.519999980926514,0.520015869624927
3.247619,120,0.519999980926514,0.519409790522801
3.25616,121,0.519999980926514,0.520015869624927
3.264648,122,0.519999980926514,0.520015869624927
3.274211,123,0.519999980926514,0.519409790522801
3.282624,124,0.519999980926514,0.520015869624927
3.292346,125,0.519999980926514,0.520015869624927
3.302397,126,0.519999980926514,0.519409790522801
3.312102,127,0.519999980926514,0.520015869624927
3.322074,128,0.519999980926514,0.520015869624927
3.330662,129,0.519999980926514,0.520015869624927
3.339217,130,0.519999980926514,0.519409790522801
3.348222,131,0.519999980926514,0.520015869624927
3.357763,132,0.519999980926514,0.519409790522801
3.366913,133,0.519999980926514,0.520015869624927
3.377129,134,0.519999980926514,0.520015869624927
3.386446,135,0.519999980926514,0.520015869624927
3.395684,136,0.519999980926514,0.520015869624927
3.405423,137,0.519999980926514,0.519409790522801
3.415123,138,0.519999980926514,0.519409790522801
3.424815,139,0.519999980926514,0.520015869624927
3.433768,140,0.519999980926514,0.520015869624927
3.443172,141,0.519999980926514,0.519409790522801
3.4524,142,0.519999980926514,0.520015869624927
3.46147,143,0.519999980926514,0.520015869624927
3.471605,144,0.519999980926514,0.519409790522801
3.481489,145,0.519999980926514,0.520015869624927
3.491554,146,0.519999980926514,0.520015869624927
3.500823,147,0.519999980926514,0.519409790522801
3.510165,148,0.519999980926514,0.520015869624927
3.520218,149,0.519999980926514,0.519409790522801
3.529404,150,0.519999980926514,0.519409790522801
3.538949,151,0.519999980926514,0.520015869624927
3.549119,152,0.519999980926514,0.519409790522801
3.558175,153,0.519999980926514,0.520015869624927
3.56778,154,0.519999980926514,0.520015869624927
